"GEO_ID","NAME","H002001","H002002","H002003","H002004","H002005","H002006"
"id","Geographic Area Name","Total","Total!!Urban","Total!!Urban!!Inside urbanized areas","Total!!Urban!!Inside urban clusters","Total!!Rural","Total!!Not defined for this file"
"1400000US36085013201","Census Tract 132.01, Richmond County, New York","599","599","599","0","0","0"
"1400000US36051030202","Census Tract 302.02, Livingston County, New York","2809","1526","0","1526","1283","0"
"1400000US36071010300","Census Tract 103, Orange County, New York","1249","1249","1249","0","0","0"
"1400000US36081009700","Census Tract 97, Queens County, New York","1710","1710","1710","0","0","0"
"1400000US36103146203","Census Tract 1462.03, Suffolk County, New York","1482","1482","1482","0","0","0"
"1400000US36075021402","Census Tract 214.02, Oswego County, New York","721","546","0","546","175","0"
"1400000US36073040300","Census Tract 403, Orleans County, New York","1008","116","0","116","892","0"
"1400000US36085000800","Census Tract 8, Richmond County, New York","2009","2009","2009","0","0","0"
"1400000US36081030902","Census Tract 309.02, Queens County, New York","2804","2804","2804","0","0","0"
"1400000US36081065000","Census Tract 650, Queens County, New York","884","884","884","0","0","0"
"1400000US36091061301","Census Tract 613.01, Saratoga County, New York","1571","1183","1183","0","388","0"
"1400000US36119002204","Census Tract 22.04, Westchester County, New York","2099","2099","2099","0","0","0"
"1400000US36029009006","Census Tract 90.06, Erie County, New York","3121","3121","3121","0","0","0"
"1400000US36097950100","Census Tract 9501, Schuyler County, New York","2619","0","0","0","2619","0"
"1400000US36047021800","Census Tract 218, Kings County, New York","1041","1041","1041","0","0","0"
"1400000US36059303301","Census Tract 3033.01, Nassau County, New York","1125","1125","1125","0","0","0"
"1400000US36081052100","Census Tract 521, Queens County, New York","759","759","759","0","0","0"
"1400000US36029001900","Census Tract 19, Erie County, New York","1625","1625","1625","0","0","0"
"1400000US36061019100","Census Tract 191, New York County, New York","4775","4775","4775","0","0","0"
"1400000US36103146102","Census Tract 1461.02, Suffolk County, New York","634","634","634","0","0","0"
"1400000US36099950100","Census Tract 9501, Seneca County, New York","1027","0","0","0","1027","0"
"1400000US36119001503","Census Tract 15.03, Westchester County, New York","1342","1342","1342","0","0","0"
"1400000US36047024900","Census Tract 249, Kings County, New York","1948","1948","1948","0","0","0"
"1400000US36067014000","Census Tract 140, Onondaga County, New York","1641","1641","1641","0","0","0"
"1400000US36031961000","Census Tract 9610, Essex County, New York","2373","0","0","0","2373","0"
"1400000US36081008300","Census Tract 83, Queens County, New York","1296","1296","1296","0","0","0"
"1400000US36047115600","Census Tract 1156, Kings County, New York","1577","1577","1577","0","0","0"
"1400000US36081058200","Census Tract 582, Queens County, New York","1411","1411","1411","0","0","0"
"1400000US36055003400","Census Tract 34, Monroe County, New York","1288","1288","1288","0","0","0"
"1400000US36081017200","Census Tract 172, Queens County, New York","628","628","628","0","0","0"
"1400000US36063020300","Census Tract 203, Niagara County, New York","1077","1077","1077","0","0","0"
"1400000US36013035700","Census Tract 357, Chautauqua County, New York","1482","1482","0","1482","0","0"
"1400000US36047055400","Census Tract 554, Kings County, New York","1856","1856","1856","0","0","0"
"1400000US36017970700","Census Tract 9707, Chenango County, New York","1345","0","0","0","1345","0"
"1400000US36047029900","Census Tract 299, Kings County, New York","972","972","972","0","0","0"
"1400000US36093032102","Census Tract 321.02, Schenectady County, New York","737","737","737","0","0","0"
"1400000US36067001400","Census Tract 14, Onondaga County, New York","1246","1246","1246","0","0","0"
"1400000US36081027700","Census Tract 277, Queens County, New York","2904","2904","2904","0","0","0"
"1400000US36059408700","Census Tract 4087, Nassau County, New York","1583","1583","1583","0","0","0"
"1400000US36091061404","Census Tract 614.04, Saratoga County, New York","1129","1047","1047","0","82","0"
"1400000US36055011703","Census Tract 117.03, Monroe County, New York","3379","3272","3272","0","107","0"
"1400000US36047061200","Census Tract 612, Kings County, New York","496","496","496","0","0","0"
"1400000US36103110801","Census Tract 1108.01, Suffolk County, New York","890","890","890","0","0","0"
"1400000US36047013000","Census Tract 130, Kings County, New York","2100","2100","2100","0","0","0"
"1400000US36083052601","Census Tract 526.01, Rensselaer County, New York","1664","117","117","0","1547","0"
"1400000US36047055000","Census Tract 550, Kings County, New York","1584","1584","1584","0","0","0"
"1400000US36047058400","Census Tract 584, Kings County, New York","1600","1600","1600","0","0","0"
"1400000US36005031900","Census Tract 319, Bronx County, New York","0","0","0","0","0","0"
"1400000US36027110003","Census Tract 1100.03, Dutchess County, New York","1670","800","800","0","870","0"
"1400000US36085029104","Census Tract 291.04, Richmond County, New York","2411","2411","2411","0","0","0"
"1400000US36059303400","Census Tract 3034, Nassau County, New York","864","864","864","0","0","0"
"1400000US36061015700","Census Tract 157, New York County, New York","7008","7008","7008","0","0","0"
"1400000US36003950400","Census Tract 9504, Allegany County, New York","3166","0","0","0","3166","0"
"1400000US36015000700","Census Tract 7, Chemung County, New York","1218","1218","1218","0","0","0"
"1400000US36005040501","Census Tract 405.01, Bronx County, New York","1426","1426","1426","0","0","0"
"1400000US36059407301","Census Tract 4073.01, Nassau County, New York","1341","1341","1341","0","0","0"
"1400000US36047064000","Census Tract 640, Kings County, New York","658","658","658","0","0","0"
"1400000US36081056500","Census Tract 565, Queens County, New York","501","501","501","0","0","0"
"1400000US36119000702","Census Tract 7.02, Westchester County, New York","2419","2419","2419","0","0","0"
"1400000US36047051602","Census Tract 516.02, Kings County, New York","1359","1359","1359","0","0","0"
"1400000US36047034800","Census Tract 348, Kings County, New York","872","872","872","0","0","0"
"1400000US36119012303","Census Tract 123.03, Westchester County, New York","1660","1540","1540","0","120","0"
"1400000US36061012600","Census Tract 126, New York County, New York","8738","8738","8738","0","0","0"
"1400000US36023970800","Census Tract 9708, Cortland County, New York","91","91","0","91","0","0"
"1400000US36029010202","Census Tract 102.02, Erie County, New York","1556","1556","1556","0","0","0"
"1400000US36063021200","Census Tract 212, Niagara County, New York","1596","1596","1596","0","0","0"
"1400000US36001014100","Census Tract 141, Albany County, New York","2396","2223","2223","0","173","0"
"1400000US36101962700","Census Tract 9627, Steuben County, New York","1723","1723","0","1723","0","0"
"1400000US36009961000","Census Tract 9610, Cattaraugus County, New York","2264","738","0","738","1526","0"
"1400000US36079010700","Census Tract 107, Putnam County, New York","1241","1241","0","1241","0","0"
"1400000US36065026200","Census Tract 262, Oneida County, New York","2265","853","853","0","1412","0"
"1400000US36047074600","Census Tract 746, Kings County, New York","778","778","778","0","0","0"
"1400000US36047008400","Census Tract 84, Kings County, New York","1098","1098","1098","0","0","0"
"1400000US36055012700","Census Tract 127, Monroe County, New York","1575","1575","1575","0","0","0"
"1400000US36119009701","Census Tract 97.01, Westchester County, New York","1085","1085","1085","0","0","0"
"1400000US36061010900","Census Tract 109, New York County, New York","132","132","132","0","0","0"
"1400000US36059521601","Census Tract 5216.01, Nassau County, New York","1451","1451","1451","0","0","0"
"1400000US36099950800","Census Tract 9508, Seneca County, New York","1989","0","0","0","1989","0"
"1400000US36061007500","Census Tract 75, New York County, New York","2653","2653","2653","0","0","0"
"1400000US36091060901","Census Tract 609.01, Saratoga County, New York","1805","199","199","0","1606","0"
"1400000US36005024300","Census Tract 243, Bronx County, New York","1987","1987","1987","0","0","0"
"1400000US36103146706","Census Tract 1467.06, Suffolk County, New York","877","877","877","0","0","0"
"1400000US36103146402","Census Tract 1464.02, Suffolk County, New York","1367","1367","1367","0","0","0"
"1400000US36081016100","Census Tract 161, Queens County, New York","878","878","878","0","0","0"
"1400000US36019101400","Census Tract 1014, Clinton County, New York","1095","1095","0","1095","0","0"
"1400000US36029010300","Census Tract 103, Erie County, New York","601","601","601","0","0","0"
"1400000US36061009700","Census Tract 97, New York County, New York","2783","2783","2783","0","0","0"
"1400000US36061014602","Census Tract 146.02, New York County, New York","5311","5311","5311","0","0","0"
"1400000US36081048900","Census Tract 489, Queens County, New York","470","470","470","0","0","0"
"1400000US36081071702","Census Tract 717.02, Queens County, New York","1943","1943","1943","0","0","0"
"1400000US36001013801","Census Tract 138.01, Albany County, New York","3196","2946","2946","0","250","0"
"1400000US36005022101","Census Tract 221.01, Bronx County, New York","1177","1177","1177","0","0","0"
"1400000US36005026300","Census Tract 263, Bronx County, New York","2339","2339","2339","0","0","0"
"1400000US36005021602","Census Tract 216.02, Bronx County, New York","2560","2560","2560","0","0","0"
"1400000US36029010803","Census Tract 108.03, Erie County, New York","917","917","917","0","0","0"
"1400000US36013030800","Census Tract 308, Chautauqua County, New York","2152","2152","0","2152","0","0"
"1400000US36101960200","Census Tract 9602, Steuben County, New York","2159","0","0","0","2159","0"
"1400000US36071013600","Census Tract 136, Orange County, New York","843","778","0","778","65","0"
"1400000US36081010600","Census Tract 106, Queens County, New York","990","990","990","0","0","0"
"1400000US36047054900","Census Tract 549, Kings County, New York","1209","1209","1209","0","0","0"
"1400000US36047022200","Census Tract 222, Kings County, New York","1308","1308","1308","0","0","0"
"1400000US36047044200","Census Tract 442, Kings County, New York","1041","1041","1041","0","0","0"
"1400000US36029012901","Census Tract 129.01, Erie County, New York","3182","3182","3182","0","0","0"
"1400000US36047087800","Census Tract 878, Kings County, New York","1012","1012","1012","0","0","0"
"1400000US36119000300","Census Tract 3, Westchester County, New York","1730","1730","1730","0","0","0"
"1400000US36119000600","Census Tract 6, Westchester County, New York","2752","2752","2752","0","0","0"
"1400000US36005011502","Census Tract 115.02, Bronx County, New York","1474","1474","1474","0","0","0"
"1400000US36081050202","Census Tract 502.02, Queens County, New York","404","404","404","0","0","0"
"1400000US36047053200","Census Tract 532, Kings County, New York","1073","1073","1073","0","0","0"
"1400000US36029009600","Census Tract 96, Erie County, New York","3366","3366","3366","0","0","0"
"1400000US36103190402","Census Tract 1904.02, Suffolk County, New York","1439","696","696","0","743","0"
"1400000US36061013500","Census Tract 135, New York County, New York","3682","3682","3682","0","0","0"
"1400000US36045062200","Census Tract 622, Jefferson County, New York","1904","1904","1904","0","0","0"
"1400000US36081038302","Census Tract 383.02, Queens County, New York","1","1","1","0","0","0"
"1400000US36103124200","Census Tract 1242, Suffolk County, New York","2340","2340","2340","0","0","0"
"1400000US36119008700","Census Tract 87, Westchester County, New York","2167","2167","2167","0","0","0"
"1400000US36061013100","Census Tract 131, New York County, New York","2261","2261","2261","0","0","0"
"1400000US36055000200","Census Tract 2, Monroe County, New York","1241","1241","1241","0","0","0"
"1400000US36029013202","Census Tract 132.02, Erie County, New York","1973","1878","1878","0","95","0"
"1400000US36005043600","Census Tract 436, Bronx County, New York","731","731","731","0","0","0"
"1400000US36011040600","Census Tract 406, Cayuga County, New York","1314","353","0","353","961","0"
"1400000US36085023100","Census Tract 231, Richmond County, New York","1536","1536","1536","0","0","0"
"1400000US36081054700","Census Tract 547, Queens County, New York","1462","1462","1462","0","0","0"
"1400000US36103190705","Census Tract 1907.05, Suffolk County, New York","2904","2611","2611","0","293","0"
"1400000US36079011200","Census Tract 112, Putnam County, New York","2483","2483","2483","0","0","0"
"1400000US36059407600","Census Tract 4076, Nassau County, New York","1802","1802","1802","0","0","0"
"1400000US36067016700","Census Tract 167, Onondaga County, New York","1484","589","0","589","895","0"
"1400000US36089490600","Census Tract 4906, St. Lawrence County, New York","2042","34","0","34","2008","0"
"1400000US36119981000","Census Tract 9810, Westchester County, New York","272","272","272","0","0","0"
"1400000US36059301600","Census Tract 3016, Nassau County, New York","1523","1523","1523","0","0","0"
"1400000US36103158507","Census Tract 1585.07, Suffolk County, New York","1244","1244","1244","0","0","0"
"1400000US36061018400","Census Tract 184, New York County, New York","3219","3219","3219","0","0","0"
"1400000US36065023200","Census Tract 232, Oneida County, New York","2211","2183","2183","0","28","0"
"1400000US36111953900","Census Tract 9539, Ulster County, New York","1936","775","775","0","1161","0"
"1400000US36081072100","Census Tract 721, Queens County, New York","2343","2343","2343","0","0","0"
"1400000US36119000103","Census Tract 1.03, Westchester County, New York","2285","2285","2285","0","0","0"
"1400000US36005033600","Census Tract 336, Bronx County, New York","2639","2639","2639","0","0","0"
"1400000US36119010200","Census Tract 102, Westchester County, New York","1739","1739","1739","0","0","0"
"1400000US36001013506","Census Tract 135.06, Albany County, New York","2864","2864","2864","0","0","0"
"1400000US36081025302","Census Tract 253.02, Queens County, New York","1190","1190","1190","0","0","0"
"1400000US36061001001","Census Tract 10.01, New York County, New York","796","796","796","0","0","0"
"1400000US36055014202","Census Tract 142.02, Monroe County, New York","2969","2969","2969","0","0","0"
"1400000US36123150300","Census Tract 1503, Yates County, New York","3111","0","0","0","3111","0"
"1400000US36047066600","Census Tract 666, Kings County, New York","0","0","0","0","0","0"
"1400000US36061011203","Census Tract 112.03, New York County, New York","1213","1213","1213","0","0","0"
"1400000US36103145807","Census Tract 1458.07, Suffolk County, New York","1483","1483","1483","0","0","0"
"1400000US36093033102","Census Tract 331.02, Schenectady County, New York","2533","0","0","0","2533","0"
"1400000US36081053000","Census Tract 530, Queens County, New York","702","702","702","0","0","0"
"1400000US36047080800","Census Tract 808, Kings County, New York","172","172","172","0","0","0"
"1400000US36047081400","Census Tract 814, Kings County, New York","1002","1002","1002","0","0","0"
"1400000US36035970800","Census Tract 9708, Fulton County, New York","1420","1420","0","1420","0","0"
"1400000US36113073000","Census Tract 730, Warren County, New York","2260","1247","0","1247","1013","0"
"1400000US36103111202","Census Tract 1112.02, Suffolk County, New York","1632","1632","1632","0","0","0"
"1400000US36081071304","Census Tract 713.04, Queens County, New York","3209","3209","3209","0","0","0"
"1400000US36005042902","Census Tract 429.02, Bronx County, New York","1465","1465","1465","0","0","0"
"1400000US36059521700","Census Tract 5217, Nassau County, New York","1673","1673","1673","0","0","0"
"1400000US36061003900","Census Tract 39, New York County, New York","3061","3061","3061","0","0","0"
"1400000US36005006100","Census Tract 61, Bronx County, New York","2232","2232","2232","0","0","0"
"1400000US36067003800","Census Tract 38, Onondaga County, New York","1024","1024","1024","0","0","0"
"1400000US36061004900","Census Tract 49, New York County, New York","3169","3169","3169","0","0","0"
"1400000US36081072900","Census Tract 729, Queens County, New York","523","523","523","0","0","0"
"1400000US36071014202","Census Tract 142.02, Orange County, New York","2227","1612","1612","0","615","0"
"1400000US36059520900","Census Tract 5209, Nassau County, New York","1517","1517","1517","0","0","0"
"1400000US36027190401","Census Tract 1904.01, Dutchess County, New York","803","803","803","0","0","0"
"1400000US36001014402","Census Tract 144.02, Albany County, New York","1513","1513","0","1513","0","0"
"1400000US36021000700","Census Tract 7, Columbia County, New York","2558","0","0","0","2558","0"
"1400000US36061025500","Census Tract 255, New York County, New York","2390","2390","2390","0","0","0"
"1400000US36047118600","Census Tract 1186, Kings County, New York","901","901","901","0","0","0"
"1400000US36061000600","Census Tract 6, New York County, New York","4140","4140","4140","0","0","0"
"1400000US36059413200","Census Tract 4132, Nassau County, New York","2576","2576","2576","0","0","0"
"1400000US36119006801","Census Tract 68.01, Westchester County, New York","1904","1904","1904","0","0","0"
"1400000US36081086100","Census Tract 861, Queens County, New York","889","889","889","0","0","0"
"1400000US36047083800","Census Tract 838, Kings County, New York","735","735","735","0","0","0"
"1400000US36059517302","Census Tract 5173.02, Nassau County, New York","1813","1813","1813","0","0","0"
"1400000US36067005602","Census Tract 56.02, Onondaga County, New York","46","46","46","0","0","0"
"1400000US36005041400","Census Tract 414, Bronx County, New York","1851","1851","1851","0","0","0"
"1400000US36089490200","Census Tract 4902, St. Lawrence County, New York","1710","1682","0","1682","28","0"
"1400000US36067002300","Census Tract 23, Onondaga County, New York","1159","1159","1159","0","0","0"
"1400000US36081005300","Census Tract 53, Queens County, New York","2610","2610","2610","0","0","0"
"1400000US36059303101","Census Tract 3031.01, Nassau County, New York","1241","1241","1241","0","0","0"
"1400000US36043011100","Census Tract 111, Herkimer County, New York","1136","1136","0","1136","0","0"
"1400000US36047068800","Census Tract 688, Kings County, New York","601","601","601","0","0","0"
"1400000US36103122902","Census Tract 1229.02, Suffolk County, New York","1713","1713","1713","0","0","0"
"1400000US36055003600","Census Tract 36, Monroe County, New York","1351","1351","1351","0","0","0"
"1400000US36081045900","Census Tract 459, Queens County, New York","1197","1197","1197","0","0","0"
"1400000US36059408300","Census Tract 4083, Nassau County, New York","2384","2384","2384","0","0","0"
"1400000US36071000100","Census Tract 1, Orange County, New York","1118","1118","1118","0","0","0"
"1400000US36047059800","Census Tract 598, Kings County, New York","1556","1556","1556","0","0","0"
"1400000US36085000300","Census Tract 3, Richmond County, New York","1199","1199","1199","0","0","0"
"1400000US36087012204","Census Tract 122.04, Rockland County, New York","760","760","760","0","0","0"
"1400000US36061005200","Census Tract 52, New York County, New York","1716","1716","1716","0","0","0"
"1400000US36045061700","Census Tract 617, Jefferson County, New York","2188","0","0","0","2188","0"
"1400000US36103112212","Census Tract 1122.12, Suffolk County, New York","1030","1030","1030","0","0","0"
"1400000US36085004700","Census Tract 47, Richmond County, New York","1212","1212","1212","0","0","0"
"1400000US36065940200","Census Tract 9402, Oneida County, New York","2387","1133","0","1133","1254","0"
"1400000US36005027402","Census Tract 274.02, Bronx County, New York","1413","1413","1413","0","0","0"
"1400000US36067005200","Census Tract 52, Onondaga County, New York","904","904","904","0","0","0"
"1400000US36085027900","Census Tract 279, Richmond County, New York","730","730","730","0","0","0"
"1400000US36083040600","Census Tract 406, Rensselaer County, New York","810","810","810","0","0","0"
"1400000US36081060000","Census Tract 600, Queens County, New York","371","371","371","0","0","0"
"1400000US36059301800","Census Tract 3018, Nassau County, New York","1845","1845","1845","0","0","0"
"1400000US36047026800","Census Tract 268, Kings County, New York","1582","1582","1582","0","0","0"
"1400000US36061017700","Census Tract 177, New York County, New York","4996","4996","4996","0","0","0"
"1400000US36047056800","Census Tract 568, Kings County, New York","612","612","612","0","0","0"
"1400000US36067005800","Census Tract 58, Onondaga County, New York","1012","1012","1012","0","0","0"
"1400000US36091060300","Census Tract 603, Saratoga County, New York","1861","206","0","206","1655","0"
"1400000US36111953700","Census Tract 9537, Ulster County, New York","2053","910","910","0","1143","0"
"1400000US36063022000","Census Tract 220, Niagara County, New York","1622","1622","1622","0","0","0"
"1400000US36013030400","Census Tract 304, Chautauqua County, New York","2021","2021","0","2021","0","0"
"1400000US36005022901","Census Tract 229.01, Bronx County, New York","1849","1849","1849","0","0","0"
"1400000US36085002100","Census Tract 21, Richmond County, New York","1544","1544","1544","0","0","0"
"1400000US36065021102","Census Tract 211.02, Oneida County, New York","1183","1183","1183","0","0","0"
"1400000US36047050600","Census Tract 506, Kings County, New York","1957","1957","1957","0","0","0"
"1400000US36059411302","Census Tract 4113.02, Nassau County, New York","2136","2136","2136","0","0","0"
"1400000US36059517101","Census Tract 5171.01, Nassau County, New York","1872","1872","1872","0","0","0"
"1400000US36055008701","Census Tract 87.01, Monroe County, New York","1579","1579","1579","0","0","0"
"1400000US36103159000","Census Tract 1590, Suffolk County, New York","2042","2042","2042","0","0","0"
"1400000US36055002700","Census Tract 27, Monroe County, New York","609","609","609","0","0","0"
"1400000US36029011800","Census Tract 118, Erie County, New York","1671","1671","1671","0","0","0"
"1400000US36085024401","Census Tract 244.01, Richmond County, New York","2142","2142","2142","0","0","0"
"1400000US36047062800","Census Tract 628, Kings County, New York","2182","2182","2182","0","0","0"
"1400000US36055011601","Census Tract 116.01, Monroe County, New York","2755","2755","2755","0","0","0"
"1400000US36045061100","Census Tract 611, Jefferson County, New York","2482","1638","1638","0","844","0"
"1400000US36103159411","Census Tract 1594.11, Suffolk County, New York","1017","1017","1017","0","0","0"
"1400000US36099950700","Census Tract 9507, Seneca County, New York","1884","476","0","476","1408","0"
"1400000US36001000200","Census Tract 2, Albany County, New York","3103","3103","3103","0","0","0"
"1400000US36085025100","Census Tract 251, Richmond County, New York","2201","2201","2201","0","0","0"
"1400000US36067001702","Census Tract 17.02, Onondaga County, New York","1193","1193","1193","0","0","0"
"1400000US36065025800","Census Tract 258, Oneida County, New York","635","0","0","0","635","0"
"1400000US36005015700","Census Tract 157, Bronx County, New York","1321","1321","1321","0","0","0"
"1400000US36047017100","Census Tract 171, Kings County, New York","1702","1702","1702","0","0","0"
"1400000US36121970500","Census Tract 9705, Wyoming County, New York","2355","1412","0","1412","943","0"
"1400000US36059303900","Census Tract 3039, Nassau County, New York","1227","1227","1227","0","0","0"
"1400000US36047076800","Census Tract 768, Kings County, New York","1309","1309","1309","0","0","0"
"1400000US36083040100","Census Tract 401, Rensselaer County, New York","1981","1981","1981","0","0","0"
"1400000US36075020200","Census Tract 202, Oswego County, New York","2653","0","0","0","2653","0"
"1400000US36103146205","Census Tract 1462.05, Suffolk County, New York","725","725","725","0","0","0"
"1400000US36065022701","Census Tract 227.01, Oneida County, New York","982","982","0","982","0","0"
"1400000US36019102200","Census Tract 1022, Clinton County, New York","1518","1518","0","1518","0","0"
"1400000US36005003300","Census Tract 33, Bronx County, New York","1186","1186","1186","0","0","0"
"1400000US36065026400","Census Tract 264, Oneida County, New York","2305","2305","2305","0","0","0"
"1400000US36063940001","Census Tract 9400.01, Niagara County, New York","473","0","0","0","473","0"
"1400000US36029009116","Census Tract 91.16, Erie County, New York","2240","2240","2240","0","0","0"
"1400000US36095740700","Census Tract 7407, Schoharie County, New York","2526","0","0","0","2526","0"
"1400000US36057072600","Census Tract 726, Montgomery County, New York","1693","1028","0","1028","665","0"
"1400000US36073040600","Census Tract 406, Orleans County, New York","2375","73","0","73","2302","0"
"1400000US36055012402","Census Tract 124.02, Monroe County, New York","2214","383","321","62","1831","0"
"1400000US36055008500","Census Tract 85, Monroe County, New York","2020","2020","2020","0","0","0"
"1400000US36029015301","Census Tract 153.01, Erie County, New York","1930","1068","1068","0","862","0"
"1400000US36081018401","Census Tract 184.01, Queens County, New York","672","672","672","0","0","0"
"1400000US36005022403","Census Tract 224.03, Bronx County, New York","1340","1340","1340","0","0","0"
"1400000US36067004900","Census Tract 49, Onondaga County, New York","631","631","631","0","0","0"
"1400000US36103159506","Census Tract 1595.06, Suffolk County, New York","2901","2901","2901","0","0","0"
"1400000US36005033201","Census Tract 332.01, Bronx County, New York","1946","1946","1946","0","0","0"
"1400000US36015010700","Census Tract 107, Chemung County, New York","2891","2170","2170","0","721","0"
"1400000US36081012602","Census Tract 126.02, Queens County, New York","782","782","782","0","0","0"
"1400000US36081013000","Census Tract 130, Queens County, New York","564","564","564","0","0","0"
"1400000US36103135204","Census Tract 1352.04, Suffolk County, New York","1513","1513","1513","0","0","0"
"1400000US36081075702","Census Tract 757.02, Queens County, New York","2418","2418","2418","0","0","0"
"1400000US36081015700","Census Tract 157, Queens County, New York","699","699","699","0","0","0"
"1400000US36029009109","Census Tract 91.09, Erie County, New York","1360","1360","1360","0","0","0"
"1400000US36005023703","Census Tract 237.03, Bronx County, New York","1546","1546","1546","0","0","0"
"1400000US36081043200","Census Tract 432, Queens County, New York","408","408","408","0","0","0"
"1400000US36093032403","Census Tract 324.03, Schenectady County, New York","935","935","935","0","0","0"
"1400000US36055001000","Census Tract 10, Monroe County, New York","2245","2245","2245","0","0","0"
"1400000US36029014101","Census Tract 141.01, Erie County, New York","2519","1401","851","550","1118","0"
"1400000US36047057800","Census Tract 578, Kings County, New York","1262","1262","1262","0","0","0"
"1400000US36085020100","Census Tract 201, Richmond County, New York","1291","1291","1291","0","0","0"
"1400000US36005015800","Census Tract 158, Bronx County, New York","480","480","480","0","0","0"
"1400000US36029008400","Census Tract 84, Erie County, New York","1146","1146","1146","0","0","0"
"1400000US36103122901","Census Tract 1229.01, Suffolk County, New York","1994","1994","1994","0","0","0"
"1400000US36123150500","Census Tract 1505, Yates County, New York","2615","794","0","794","1821","0"
"1400000US36047011900","Census Tract 119, Kings County, New York","751","751","751","0","0","0"
"1400000US36063024404","Census Tract 244.04, Niagara County, New York","2108","2088","2088","0","20","0"
"1400000US36103159509","Census Tract 1595.09, Suffolk County, New York","1332","1332","1332","0","0","0"
"1400000US36047034200","Census Tract 342, Kings County, New York","2892","2892","2892","0","0","0"
"1400000US36067001600","Census Tract 16, Onondaga County, New York","2039","2039","2039","0","0","0"
"1400000US36081134700","Census Tract 1347, Queens County, New York","3964","3964","3964","0","0","0"
"1400000US36065022100","Census Tract 221, Oneida County, New York","1162","1162","0","1162","0","0"
"1400000US36011041500","Census Tract 415, Cayuga County, New York","1353","1353","0","1353","0","0"
"1400000US36093021200","Census Tract 212, Schenectady County, New York","1388","1388","1388","0","0","0"
"1400000US36115090000","Census Tract 900, Washington County, New York","1356","0","0","0","1356","0"
"1400000US36019102100","Census Tract 1021, Clinton County, New York","854","753","0","753","101","0"
"1400000US36057072400","Census Tract 724, Montgomery County, New York","1191","0","0","0","1191","0"
"1400000US36085013203","Census Tract 132.03, Richmond County, New York","2147","2147","2147","0","0","0"
"1400000US36103158107","Census Tract 1581.07, Suffolk County, New York","1524","1524","1524","0","0","0"
"1400000US36083051800","Census Tract 518, Rensselaer County, New York","2319","0","0","0","2319","0"
"1400000US36061000100","Census Tract 1, New York County, New York","1","1","1","0","0","0"
"1400000US36029009900","Census Tract 99, Erie County, New York","1811","1811","1811","0","0","0"
"1400000US36005000400","Census Tract 4, Bronx County, New York","1903","1903","1903","0","0","0"
"1400000US36087010801","Census Tract 108.01, Rockland County, New York","1491","1491","1491","0","0","0"
"1400000US36113070900","Census Tract 709, Warren County, New York","1758","1404","1404","0","354","0"
"1400000US36047052800","Census Tract 528, Kings County, New York","729","729","729","0","0","0"
"1400000US36089492400","Census Tract 4924, St. Lawrence County, New York","1591","0","0","0","1591","0"
"1400000US36029008900","Census Tract 89, Erie County, New York","2064","2064","2064","0","0","0"
"1400000US36005014702","Census Tract 147.02, Bronx County, New York","1646","1646","1646","0","0","0"
"1400000US36117020101","Census Tract 201.01, Wayne County, New York","1918","645","645","0","1273","0"
"1400000US36061023802","Census Tract 238.02, New York County, New York","509","509","509","0","0","0"
"1400000US36047016100","Census Tract 161, Kings County, New York","1521","1521","1521","0","0","0"
"1400000US36081013600","Census Tract 136, Queens County, New York","939","939","939","0","0","0"
"1400000US36081007500","Census Tract 75, Queens County, New York","2267","2267","2267","0","0","0"
"1400000US36081012500","Census Tract 125, Queens County, New York","754","754","754","0","0","0"
"1400000US36103158206","Census Tract 1582.06, Suffolk County, New York","1598","1598","1598","0","0","0"
"1400000US36103158322","Census Tract 1583.22, Suffolk County, New York","849","849","849","0","0","0"
"1400000US36029002702","Census Tract 27.02, Erie County, New York","1473","1473","1473","0","0","0"
"1400000US36047120800","Census Tract 1208, Kings County, New York","3279","3279","3279","0","0","0"
"1400000US36007013600","Census Tract 136, Broome County, New York","1967","1967","1967","0","0","0"
"1400000US36029008101","Census Tract 81.01, Erie County, New York","3003","3003","3003","0","0","0"
"1400000US36001013601","Census Tract 136.01, Albany County, New York","3311","3311","3311","0","0","0"
"1400000US36103146611","Census Tract 1466.11, Suffolk County, New York","1294","1294","1294","0","0","0"
"1400000US36081030904","Census Tract 309.04, Queens County, New York","1330","1330","1330","0","0","0"
"1400000US36047092400","Census Tract 924, Kings County, New York","917","917","917","0","0","0"
"1400000US36089490300","Census Tract 4903, St. Lawrence County, New York","2603","1709","0","1709","894","0"
"1400000US36005006300","Census Tract 63, Bronx County, New York","1983","1983","1983","0","0","0"
"1400000US36115080200","Census Tract 802, Washington County, New York","1049","1049","1049","0","0","0"
"1400000US36061004400","Census Tract 44, New York County, New York","8745","8745","8745","0","0","0"
"1400000US36103122601","Census Tract 1226.01, Suffolk County, New York","1995","1995","1995","0","0","0"
"1400000US36047039400","Census Tract 394, Kings County, New York","966","966","966","0","0","0"
"1400000US36005025600","Census Tract 256, Bronx County, New York","702","702","702","0","0","0"
"1400000US36055009400","Census Tract 94, Monroe County, New York","2377","2377","2377","0","0","0"
"1400000US36119001600","Census Tract 16, Westchester County, New York","1445","1445","1445","0","0","0"
"1400000US36047043000","Census Tract 430, Kings County, New York","1434","1434","1434","0","0","0"
"1400000US36047040800","Census Tract 408, Kings County, New York","1316","1316","1316","0","0","0"
